drug_name	gene_name
"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone"	DHODH
2-deoxy-2-fluoro-α-D-glucose	cex
2-deoxy-2-fluoro-α-D-glucose	LCT
2-deoxy-2-fluoro-α-D-glucose	celB
2-deoxy-2-fluoro-α-D-glucose	bglA
L-proline betaine	proX
"{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid"	PTPN1
beta-D-Ribopyranose	rbsB
beta-D-Ribopyranose	rbsD
KH064	PLA2G2A
2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine	CDK2
Genz-10850	inhA
7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	ampC
5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate	nadC
N-(Benzoylcarbamoyl)-beta-D-glucopyranosylamine	PYGM
5-Oxo-L-Norleucine	purF
Trichostatin A	HDAC7
Trichostatin A	acuC1
Trichostatin A	HDAC8
Maleic Acid	TPR
Maleic Acid	GOT1
Maleic Acid	tyrB
Maleic Acid	aspC
Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate	PRSS1
"4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One"	fabB
"4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One"	kasA
4-O-methyl-alpha-D-glucuronic acid	aguA
4-O-methyl-alpha-D-glucuronic acid	xynC
L-Gluconic Acid	bglA
"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine"	DFR1
"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine"	DHFRL1
5-Hydroxy-N-Propargyl-1(R)-Aminoindan	MAOB
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	def2
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	def
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	def1
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	PDF
4-Phenylbutylamine	PRSS1
"2,3-Difluorobenzyl Alcohol"	ADH1C
1-Methylcytosine	PAPS
Guanosine-5-Diphosphate	engB
Guanosine-5-Diphosphate	NME2
Guanosine-5-Diphosphate	ftsZ
Guanosine-5-Diphosphate	ARF6
Guanosine-5-Diphosphate	RAP2A
Guanosine-5-Diphosphate	tuf
Guanosine-5-Diphosphate	tufB
Guanosine-5-Diphosphate	RALA
Guanosine-5-Diphosphate	SAR1B
Guanosine-5-Diphosphate	EEF1A1
Guanosine-5-Diphosphate	GSPT1
Guanosine-5-Diphosphate	rsgA
Guanosine-5-Diphosphate	gmm
Guanosine-5-Diphosphate	fusA
Guanosine-5-Diphosphate	IRGC
Guanosine-5-Diphosphate	EIF2S3
Guanosine-5-Diphosphate	GMDS
Guanosine-5-Diphosphate	ARL5B
Guanosine-5-Diphosphate	RHEB
Guanosine-5-Diphosphate	purA
Guanosine-5-Diphosphate	GNAI1
Guanosine-5-Diphosphate	RAB11A
Guanosine-5-Diphosphate	gmd
Guanosine-5-Diphosphate	EEF2
Guanosine-5-Diphosphate	rab6
Guanosine-5-Diphosphate	RAB5A
Guanosine-5-Diphosphate	RAB7A
Guanosine-5-Diphosphate	ARL5A
Guanosine-5-Diphosphate	HRAS
Guanosine-5-Diphosphate	Adss
Guanosine-5-Diphosphate	ARL1
Guanosine-5-Diphosphate	GNAT1
Guanosine-5-Diphosphate	TGM3
Guanosine-5-Diphosphate	RAN
Guanosine-5-Diphosphate	ADSSL1
Guanosine-5-Diphosphate	CDC42
Guanosine-5-Diphosphate	der
Guanosine-5-Diphosphate	EFTUD1
Guanosine-5-Diphosphate	TUFM
Guanosine-5-Diphosphate	RAB9A
Guanosine-5-Diphosphate	RAC1
Guanosine-5-Diphosphate	RHOA
Guanosine-5-Diphosphate	ARF1
Guanosine-5-Diphosphate	NME1
Guanosine-5-Diphosphate	ARL3
Guanosine-5-Diphosphate	ffh
Guanosine-5-Diphosphate	ARF4
Guanosine-5-Diphosphate	relA
Guanosine-5-Diphosphate	RAB8B
Guanosine-5-Diphosphate	tufA
Guanosine-5-Diphosphate	TGM2
D-[(N-Hydroxyamino)Carbonyl]Phenylalanine	CPA1
"3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid"	ppc
Nα-[(2S)-2-{[(S)-[(1S)-1-{[(Benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-L-tryptophanamide	MMP11
2-Bromo-2-Propene-1-Ol	linB
LY249543	MTHFD1
Ovalicin	METAP1
Ovalicin	METAP2
Phenethylamine	tynA
Phenethylamine	PRSS1
Phenethylamine	PRSS2
Dihydroxyacetone phosphate	ALDOB
Dihydroxyacetone phosphate	ALDOA
Dihydroxyacetone phosphate	TPI1
Dihydroxyacetone phosphate	fucA
Phosphatidylethanolamine	PROCR
Phosphatidylethanolamine	PTEN
Shikimate-3-Phosphate	aroA
Bilh 434	E2
Monastrol	KIF11
6-hydroxydopa quinone	AOC3
6-hydroxydopa quinone	tynA
Inosine	PNP
Inosine	deoD
1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea	PRSS1
Isocyanomethane	MB
SB220025	MAPK1
SB220025	MAPK14
Carbocisteine	GSTP1
7-((Carboxy(4-Hydroxyphenyl)Acetyl)Amino)-7-Methoxy-(3-((1-Methyl-1h-Tetrazol-5-Yl)Thio)Methyl)-8-Oxo-5-Oxa-1-Azabicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid	bla
Glyoxylic acid	glcB
Glyoxylic acid	rraA
Glyoxylic acid	icl
Lumichrome	BLVRB
"(2r,4s)-2-Methyl-2,3,3,4-Tetrahydroxytetrahydrofuran"	lsrB
3-Dehydroshikimate	aroQ
3-Dehydroshikimate	aroD
Taurocholic acid	NR1H4
Taurocholic acid	CEL
Taurocholic acid	FABP6
"(S)-propane-1,2-diol"	icd
"(S)-propane-1,2-diol"	rsbQ
Argadin	chiB1
Argadin	CHIT1
Aconitate Ion	ACO2
Aconitate Ion	acnB
beta-D-Ribose-5-phosphate	NUDT9
beta-D-Ribose-5-phosphate	rbsD
"Tert-butyl N-[(2S,5R)-6-[[(2S)-5-amino-1-[[(2S)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-5-benzyl-3,6-dioxo-1-phenylhexan-2-yl]carbamate"	gag-pol
9-Deazaguanine	HPRT1
Vinylsulfonic acid	phnX
Benzo[B]Thiophene-2-Boronic Acid	ampC
Methyldiazene	gdhB
Mesobiliverdin IV alpha	BLVRB
Arecoline	CHRM1
Arecoline	CHRM3
3-Deoxy 3-Amino Adenosine-5-Diphosphate	NME1
Debromohymenialdisine	TNK2
Debromohymenialdisine	CLK1
Bb-3497	PDF
Bb-3497	def
"1,3,2-Dioxaborolan-2-Ol"	PRSS3
AL6528	CA2
L-Dilinoleoyllecithin	PCTP
"4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole"	HAO1
13-Acetylphorbol	PRKCD
Meglutol	HMGCR
N-Methyl-N-(Methylbenzyl)Formamide	REN
Allantoate	allC
Crotonaldehyde	ALDH2
2-Deoxy-alpha-D-galactopyranose	lacZ
3-Deazacytidine	cdd
"4,6-O-(1-Carboxyethylidene)-Beta-D-Glucose"	xly
1-Hydroxy-2-Amino-3-Cyclohexylpropane	SAP2
1-Hydroxy-2-Amino-3-Cyclohexylpropane	REN
4-Carboxy-4-Aminobutanal	ansB
Ado-P-Ch2-P-Ps-Ado	FHIT
Aeruginosin 98-B	PRSS1
"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]"	NQO1
"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]"	nfsB
"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]"	azoR
Soneclosan	fabI
3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide	CA2
Phosphoaminophosphonic Acid-Adenylate Ester	trwB
Phosphoaminophosphonic Acid-Adenylate Ester	MAPK10
Phosphoaminophosphonic Acid-Adenylate Ester	HK1
Phosphoaminophosphonic Acid-Adenylate Ester	KIF1A
Phosphoaminophosphonic Acid-Adenylate Ester	phoQ
Phosphoaminophosphonic Acid-Adenylate Ester	MAPK12
Phosphoaminophosphonic Acid-Adenylate Ester	epsE
Phosphoaminophosphonic Acid-Adenylate Ester	VCP
Phosphoaminophosphonic Acid-Adenylate Ester	hslU
Phosphoaminophosphonic Acid-Adenylate Ester	GSS
Phosphoaminophosphonic Acid-Adenylate Ester	RAD51
Phosphoaminophosphonic Acid-Adenylate Ester	dhaK
Phosphoaminophosphonic Acid-Adenylate Ester	CFTR
Phosphoaminophosphonic Acid-Adenylate Ester	argG
Phosphoaminophosphonic Acid-Adenylate Ester	TRPM7
Phosphoaminophosphonic Acid-Adenylate Ester	SRPK2
Phosphoaminophosphonic Acid-Adenylate Ester	GALK1
Phosphoaminophosphonic Acid-Adenylate Ester	ITPKA
Phosphoaminophosphonic Acid-Adenylate Ester	kdpB
Phosphoaminophosphonic Acid-Adenylate Ester	PIM1
Phosphoaminophosphonic Acid-Adenylate Ester	EPHB2
Phosphoaminophosphonic Acid-Adenylate Ester	TOP2B
Phosphoaminophosphonic Acid-Adenylate Ester	murC
Phosphoaminophosphonic Acid-Adenylate Ester	DTYMK
Phosphoaminophosphonic Acid-Adenylate Ester	aphA
Phosphoaminophosphonic Acid-Adenylate Ester	metK
Phosphoaminophosphonic Acid-Adenylate Ester	EPHA2
Phosphoaminophosphonic Acid-Adenylate Ester	LCK
Phosphoaminophosphonic Acid-Adenylate Ester	ACTA1
Phosphoaminophosphonic Acid-Adenylate Ester	parE
Phosphoaminophosphonic Acid-Adenylate Ester	PFKFB4
Phosphoaminophosphonic Acid-Adenylate Ester	recA
Phosphoaminophosphonic Acid-Adenylate Ester	cheA
Phosphoaminophosphonic Acid-Adenylate Ester	IGF1R
Phosphoaminophosphonic Acid-Adenylate Ester	mutL
Phosphoaminophosphonic Acid-Adenylate Ester	argB
Phosphoaminophosphonic Acid-Adenylate Ester	envZ
Phosphoaminophosphonic Acid-Adenylate Ester	DAPK1
Phosphoaminophosphonic Acid-Adenylate Ester	GSK3B
Phosphoaminophosphonic Acid-Adenylate Ester	CSNK2A1
Phosphoaminophosphonic Acid-Adenylate Ester	gyrB
Phosphoaminophosphonic Acid-Adenylate Ester	KIF2C
Phosphoaminophosphonic Acid-Adenylate Ester	coaA
Phosphoaminophosphonic Acid-Adenylate Ester	CCT3
Phosphoaminophosphonic Acid-Adenylate Ester	arsA
Phosphoaminophosphonic Acid-Adenylate Ester	clpB
Phosphoaminophosphonic Acid-Adenylate Ester	ispE
Phosphoaminophosphonic Acid-Adenylate Ester	purT
Thiodigalactoside	LGALS1
Thiodigalactoside	NCAN
Thiodigalactoside	lacY
Thiodigalactoside	eltB
Alpha-D-Glucose-1-Phosphate-6-Vanadate	PGM1
Lactic acid	putA
"L-erythro-7,8-dihydrobiopterin"	PTR1
"L-erythro-7,8-dihydrobiopterin"	folB
"L-erythro-7,8-dihydrobiopterin"	NOS2
"L-erythro-7,8-dihydrobiopterin"	PCBD1
"L-erythro-7,8-dihydrobiopterin"	PAH
"L-erythro-7,8-dihydrobiopterin"	TH
Betaine aldehyde	prr
Allosamizoline	chiA
Allosamizoline	chiB
Allosamizoline	CHIT1
"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4-Ethoxy-1,1-Biphenyl-4-Yl)-4-Oxobutanoic Acid"	MMP12
4-[4-(4-Methyl-2-Methylamino-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol	CDK2
Ncs-Chromophore	ncsA
Naphthalene Trisulfonate	FGF1
3-Phenylpropylamine	PRSS1
3-Phenylpropylamine	PRSS2
Heptamolybdate	citA
"R-2-{[4-Methoxy-(1,1-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid"	MMP3
P-Nitrophenol	AMY2B
P-Nitrophenol	SULT1A1
Adenylosuccinic acid	ADSSL1
D-norleucine	PTH
D-norleucine	HNF1A
D-norleucine	PAH
Homocysteine	luxS
Homocysteine	metE
RPR128515	PRSS1
"7,8-Dihydroneopterin"	folB
Alpha-Methyl-N-Acetyl-D-Glucosamine	MBL2
4-Hydroxyflavanone	SHBG
3-(4-Phenylamino-Phenylamino)-2-(1h-Tetrazol-5-Yl)-Acrylonitrile	bla
ZK-805623	PRSS1
Verpacamide A	chiB
Naphthyridine Inhibitor	TGFBR1
3-Fluoro-L-tyrosine	SOD2
Modified Acarbose Pentasaccharide	mgtA
Nebularine	ADA
2-Fluoroadenosine	deoD
"Imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1H-benzimidazol-5-yl]methanaminium"	PRSS1
Tetrafluoroaluminate Ion	rbsK
Tetrafluoroaluminate Ion	GNAT1
Tetrafluoroaluminate Ion	ATP2A1
Tetrafluoroaluminate Ion	argB
Tetrafluoroaluminate Ion	MYH11
Tetrafluoroaluminate Ion	GNAI1
Tetrafluoroaluminate Ion	recA
Tetrafluoroaluminate Ion	CMPK1
Tetrafluoroaluminate Ion	MYH14
Mercuric iodide	SULT2A1
Benzo[B]Thiophene-2-Carboxamidine	PRSS1
"1,4-Dithiothreitol"	PPIB
"1,4-Dithiothreitol"	aroE
"1,4-Dithiothreitol"	moaA
"1,4-Dithiothreitol"	torD
"1,4-Dithiothreitol"	hisD
"1,4-Dithiothreitol"	rpmA
"1,4-Dithiothreitol"	ohr
"1,4-Dithiothreitol"	ugl
"1,4-Dithiothreitol"	CAMK2A
"1,4-Dithiothreitol"	thyA
"1,4-Dithiothreitol"	TPI1
"1,4-Dithiothreitol"	TRPM7
"1,4-Dithiothreitol"	acpS
"1,4-Dithiothreitol"	ALDH1A1
"1,4-Dithiothreitol"	paiA
"1,4-Dithiothreitol"	bca
"1,4-Dithiothreitol"	AXIN1
"1,4-Dithiothreitol"	HMGCR
"1,4-Dithiothreitol"	MSRA
"1,4-Dithiothreitol"	pcaB
"1,4-Dithiothreitol"	prfA
"1,4-Dithiothreitol"	GSTZ1
"1,4-Dithiothreitol"	LGALS1
"1,4-Dithiothreitol"	ams
"2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene"	ADH1C
Heptyl 1-Thiohexopyranoside	RHO
Heptyl 1-Thiohexopyranoside	fpr
Heptyl 1-Thiohexopyranoside	bioI
Heptyl 1-Thiohexopyranoside	acpP
4-Methylpiperazin-1-Yl Carbonyl Group	CTSV
4-Methylpiperazin-1-Yl Carbonyl Group	SAP2
Aminoquinuride	lef
"4-O-(4,6-Dideoxy-4-{[4-[(4-O-Hexopyranosylhexopyranosyl)Oxy]-5,6-Dihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}Hexopyranosyl)Hexopyranose"	AMY2A
Alpha-Aminobutyric Acid	EGF
Alpha-Aminobutyric Acid	mrsA
Alpha-Aminobutyric Acid	GATM
Alpha-Aminobutyric Acid	gag-pol
"N,N,N-trimethylglycinium"	kaiB
"N,N,N-trimethylglycinium"	proX
Arsenous acid	arsA
Arsenous acid	arsC
2-Deoxyguanosine-5-Monophosphate	1
2-Deoxyguanosine-5-Monophosphate	thyA
"3,4-Dichloroisocoumarin"	CFD
(C8-S)-Hydantocidin 5-phosphate	purA
Coproporphyrinogen III	UROD
Tetrabromo-2-Benzotriazole	CSNK2A1
"3-(4-Amino-1-Tert-Butyl-1h-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Phenol"	CBR1
N-Formylmethionine	S100G
N-Formylmethionine	UBC
N-Formylmethionine	COX6B1
N-Formylmethionine	HLA-B
N-Formylmethionine	MT-ND1
N-Formylmethionine	COX6A2
N-Formylmethionine	puhA
N-Formylmethionine	fmt
N-Formylmethionine	S100B
N-Formylmethionine	B2M
N-Formylmethionine	MT-CO1
N-Formylmethionine	RABGGTB
N-Formylmethionine	narH
N-Formylmethionine	MT-CO3
N-Formylmethionine	COX8A
N-Formylmethionine	ulaG
N-Formylmethionine	SERPINC1
N-Formylmethionine	gshA
N-Formylmethionine	pufL
N-Formylmethionine	MT-CO2
N-Formylmethionine	COX5A
N-Formylmethionine	hld
N-Formylmethionine	rub
N-Formylmethionine	atpH
N-Formylmethionine	pufM
N-Formylmethionine	RNASE1
N-Formylmethionine	COX6C
N-Formylmethionine	RABGGTA
N-Formylmethionine	COX4I1
N-Formylmethionine	COX7A1
N-Formylmethionine	COX7C
N-Formylmethionine	spg
N-Formylmethionine	CLPP
N-Formylmethionine	narG
N-Formylmethionine	COX7B
N-Formylmethionine	narI
N-Formylmethionine	COX5B
N-Formylmethionine	pufC
Lactose	LGALS3
Lactose	GLTP
Lactose	nedA
Lactose	GLT6D1
Lactose	lacZ
Lactose	xlnA
Lactose	GLB1
SR12813	NR1I2
N-(5-phosphopyridoxyl)-L-alanine	alr
N-(5-phosphopyridoxyl)-L-alanine	c-des
N-(5-phosphopyridoxyl)-L-alanine	aspC
Afimoxifene	TFF1
Afimoxifene	ESRRG
Afimoxifene	NR1I2
Afimoxifene	SHBG
Afimoxifene	ESRRA
Afimoxifene	ESR1
Afimoxifene	ESR2
"1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"	PDE4D
CRA_10656	PRSS1
"2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol"	ESR1
(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol	hheC
(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol	LGALS9
alpha-L-fucose	env
alpha-L-fucose	IGHG1
8-anilinonaphthalene-1-sulfonic acid	S100A7
8-anilinonaphthalene-1-sulfonic acid	murA
"Trencam-3,2-Hopo"	LCN2
"2-Deoxy-2-[(3,5-dimethoxybenzoyl)amino]-N-[(1R)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine"	GAPDHS
"Cp-166572, 2-Hydroxymethyl-4-(4-N,N-Dimethylaminosulfonyl-1-Piperazino)-Pyrimidine"	SORD
"3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole"	TGFBR1
Erythritol	metE
Cmp-2-Keto-3-Deoxy-Octulosonic Acid	kdsB
Cmp-2-Keto-3-Deoxy-Octulosonic Acid	kpsU
2-deoxy-2-fluoro-β-D-mannose	manA
Thymidine	tsx
Thymidine	tmk
Thymidine	TK
Thymidine	udp
Thymidine	TK2
Thymidine	rmlA
N-Methylleucine	CXCL10
Guanidinoethylmercaptosuccinic acid	CPD
3-(Mercaptomethylene)Pyridine	gag-pol
Diisopropylphosphono Group	CFB
Diisopropylphosphono Group	DPP4
Diisopropylphosphono Group	apr
Diisopropylphosphono Group	estB
2-(acetylamino)-2-deoxy-4-O-sulfo-alpha-D-galactopyranose	cslB
Fructose-6-phosphate	PFKFB1
Fructose-6-phosphate	FBP1
Fructose-6-phosphate	pfkA
Fructose-6-phosphate	PFKFB4
Fructose-6-phosphate	GPI
Dihydroxy(oxo)molybdenum(6+)	citA
Paratoulene phosphate	SRC
4-Phospho-D-erythronohydroxamic acid	rpiB
Aspartate Semialdehyde	asd
(R)-styrene oxide	hheC
Camphane	camC
Sp-722	thyA
"8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine"	HSP90AA1
"Methyl(6s)-1-Thio-L-Manno-Hexodialdo-6,2-Pyranoside"	HN
3-phospho-D-glyceric acid	PGK1
3-phospho-D-glyceric acid	TPI
3-phospho-D-glyceric acid	TPI1
3-phospho-D-glyceric acid	PGAM2
3-phospho-D-glyceric acid	pgk/tpi
3-phospho-D-glyceric acid	gpmI
N-Succinyl Methionine	Aaar
2-Isobutyl-3-methoxypyrazine	LCN9
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	TNNI3
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	CALM1
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide	TNNC1
Uridylyl-2-5-phospho-guanosine	RNASE1
2-O-methyl-alpha-L-fucopyranose	cslB
2-Deoxy-Glucitol-6-Phosphate	ISYNA1
Dipyrromethane Cofactor	hemC
"3-[4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol"	CDK2
Caprylic acid	fabB
Caprylic acid	tesA
Caprylic acid	PPARA
"(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione"	chiB
4-S-Glutathionyl-5-pentyl-tetrahydro-furan-2-ol	GSTA3
Dexfosfoserine	PDPK1
Dexfosfoserine	xynY
Dexfosfoserine	PYGM
Dexfosfoserine	KCNC4
Dexfosfoserine	TAOK2
Dexfosfoserine	SERPINB3
Dexfosfoserine	CFTR
Dexfosfoserine	spoIIAA
Dexfosfoserine	glsA1
Dexfosfoserine	phoA
Dexfosfoserine	REG1A
Dexfosfoserine	RHO
Dexfosfoserine	PIM1
Dexfosfoserine	PRKACA
Dexfosfoserine	SMAD2
Dexfosfoserine	cysG
Dexfosfoserine	ptsH
Dexfosfoserine	pilE1
Dexfosfoserine	algC
Dexfosfoserine	PRKCQ
Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate	CTSK
Malonyl-CoA	fabH
N-(3-Carboxypropanoyl)-L-phenylalanyl-3-carboxy-O-(carboxymethyl)-N-pentyl-L-tyrosinamide	PTPN1
L-Glycero-D-Manno-Heptopyranose	fhuA
beta-Hydroxyasparagine	MASP2
"2,4-Dinitrophenol"	onr
Desvancosaminyl vancomycin	gtfA
Desvancosaminyl vancomycin	gtfD
"S,S-(2-Hydroxyethyl)Thiocysteine"	thyA
"S,S-(2-Hydroxyethyl)Thiocysteine"	icd
"S,S-(2-Hydroxyethyl)Thiocysteine"	SNX3
"S,S-(2-Hydroxyethyl)Thiocysteine"	PDE4B
"S,S-(2-Hydroxyethyl)Thiocysteine"	malE
"S,S-(2-Hydroxyethyl)Thiocysteine"	TYMS
"S,S-(2-Hydroxyethyl)Thiocysteine"	rmlC
"S,S-(2-Hydroxyethyl)Thiocysteine"	hemB
"S,S-(2-Hydroxyethyl)Thiocysteine"	SERPINB5
"S,S-(2-Hydroxyethyl)Thiocysteine"	PIM1
"S,S-(2-Hydroxyethyl)Thiocysteine"	licT
"S,S-(2-Hydroxyethyl)Thiocysteine"	lacZ
"S,S-(2-Hydroxyethyl)Thiocysteine"	CYTH2
"S,S-(2-Hydroxyethyl)Thiocysteine"	PDE1B
"S,S-(2-Hydroxyethyl)Thiocysteine"	ARG1
"S,S-(2-Hydroxyethyl)Thiocysteine"	PRKACA
S-Benzylcysteine	MGMT
Indole	E
Indole	cobT
2-Amino-4-methylphenol	cobT
5-Nitroindazole	NOS2
5-Nitroindazole	NOS3
Tryptophanamide	WARS
Tryptophanamide	trpS
Glyphosate	aroA
Glyphosate	CYP19A1
Cholesterol	CLEC4E
Cholesterol	RORA
Cholesterol	VDR
Cholesterol	NR1I3
Cyclo(prolylglycyl)	chiB
Zidovudine diphosphate	NME1
"2,6-Diamino-8-(1h-Imidazol-2-Ylsulfanylmethyl)-3h-Quinazoline-4-One"	tgt
1-Deoxy-1-acetylamino-beta-D-gluco-2-heptulopyranosonamide	PYGM
Afegostat	bglA
Afegostat	celA1
Afegostat	cel5A
Inhibitor BEA409	gag-pol
4-Deoxy-D-Glucuronic Acid	hylB
4-Deoxy-D-Glucuronic Acid	cslB
4-Deoxy-D-Glucuronic Acid	aly
"4-(Aminosulfonyl)-N-[(2,3,4-Trifluorophenyl)Methyl]-Benzamide"	CA2
"beta-D-fructofuranose 1,6-bisphosphate"	glpK
"beta-D-fructofuranose 1,6-bisphosphate"	PKLR
Niflumic acid	PTGS1
Niflumic acid	PTGS2
Niflumic acid	PLA2G1B
Niflumic acid	UGT1A9
Niflumic acid	PLA2G4A
Niflumic acid	CLCNKA
2-Oxobutanoic Acid	acdS
8-Bromoadenosine-5-Diphosphate	metK
Cytidine-5-Diphosphate	rfbE
Cytidine-5-Diphosphate	cmk
Cytidine-5-Diphosphate	ispF
Cytidine-5-Diphosphate	kpsU
Cytidine-5-Diphosphate	neuA
NAP-226-90	ACHE
Arachidonic Acid	NR1H4
Arachidonic Acid	RXRA
Arachidonic Acid	PTGS1
Arachidonic Acid	PPARA
N-(Chlorophenyl)-N-hydroxyguanidine	NOS3
"4,7-Dioxosebacic Acid"	ALAD
"4,7-Dioxosebacic Acid"	hemB
"4-acetamido-2,4-didexoy-D-glycero-beta-D-galacto-octopyranosylphosphonic acid"	nanH
Tricarballylic acid	ACO2
CRA_9678	PRSS1
Gluconolactone	LCT
4-(Acetylamino)-3-[(Hydroxyacetyl)Amino]Benzoic Acid	NA
Inosinic Acid	IMPDH2
Inosinic Acid	purA
Inosinic Acid	guaB
Inosinic Acid	PYGM
Inosinic Acid	HGPRTase
Inosinic Acid	ADSSL1
Inosinic Acid	hpt
Benzyl formate	nprS
Latamoxef	pbpC
Latamoxef	mrcB
Latamoxef	dacB
Latamoxef	mrcA
Estriol	ESR2
Estriol	ESR1
Estriol	SHBG
Estrone sulfate	ESR1
Estrone sulfate	ESR2
Quinestrol	ESR1
Fleroxacin	TOP2A
Fleroxacin	gyrA
Fleroxacin	parC
1-(1-phenylcyclopentyl)methylamine	DPP4
"(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide"	DPP4
"N-{[(2S,3S)-3-(Ethoxycarbonyl)-2-oxiranyl]carbonyl}-L-threonyl-L-isoleucine"	CTSB
1-benzylimidazole	QPCT
"5-Carbamoyl-1,1:4,1-terphenyl-3-carboxylic acid"	DHODH
DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID	ARG1
o-Bromophenol	thyA
"N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE"	HSP90AA1
(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID	F7
"N-{2,2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1,2,4-TRIAZOL-1-YL)BENZYL][1,3]OXAZOLO[4,5-C]PYRIDIN-4-AMINE"	F2
3-Bromo-3-buten-1-ol	mmoX
3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID	F7
