drug	event
clonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clonidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
clonidine	KEGG_CALCIUM_SIGNALING_PATHWAY
clonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clonidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
clonidine	KEGG_CALCIUM_SIGNALING_PATHWAY
clonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clonidine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
clomipramine	KEGG_PARKINSONS_DISEASE
clomipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
clomipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clomipramine	KEGG_GAP_JUNCTION
clomipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
clomipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clomipramine	KEGG_GAP_JUNCTION
clomipramine	KEGG_CALCIUM_SIGNALING_PATHWAY
clomipramine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
clomipramine	KEGG_GAP_JUNCTION
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_GLUTATHIONE_METABOLISM
clofarabine	KEGG_P53_SIGNALING_PATHWAY
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_GLUTATHIONE_METABOLISM
clofarabine	KEGG_P53_SIGNALING_PATHWAY
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_GLUTATHIONE_METABOLISM
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_DNA_REPLICATION
clofarabine	KEGG_BASE_EXCISION_REPAIR
clofarabine	KEGG_NUCLEOTIDE_EXCISION_REPAIR
clofarabine	KEGG_PURINE_METABOLISM
clofarabine	KEGG_PYRIMIDINE_METABOLISM
clofarabine	KEGG_DNA_REPLICATION
clarithromycin	KEGG_LINOLEIC_ACID_METABOLISM
clarithromycin	KEGG_STEROID_HORMONE_BIOSYNTHESIS
clarithromycin	KEGG_RETINOL_METABOLISM
clarithromycin	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
clarithromycin	KEGG_DRUG_METABOLISM_CYTOCHROME_P450
clarithromycin	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
citalopram	KEGG_PARKINSONS_DISEASE
citalopram	KEGG_CALCIUM_SIGNALING_PATHWAY
citalopram	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
citalopram	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
citalopram	KEGG_CALCIUM_SIGNALING_PATHWAY
citalopram	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
citalopram	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
cisatracurium	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
ciclopirox	KEGG_CARDIAC_MUSCLE_CONTRACTION
ciclopirox	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
ciclopirox	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
ciclesonide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorzoxazone	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorthalidone	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorthalidone	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorthalidone	KEGG_NITROGEN_METABOLISM
chlorpromazine	KEGG_SPHINGOLIPID_METABOLISM
chlorpromazine	KEGG_LYSOSOME
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_GAP_JUNCTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_GAP_JUNCTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_GAP_JUNCTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
chlorpromazine	KEGG_CALCIUM_SIGNALING_PATHWAY
chlorpromazine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
chlorpromazine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
chloramphenicol	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
chloramphenicol	KEGG_HEMATOPOIETIC_CELL_LINEAGE
chloramphenicol	KEGG_VIRAL_MYOCARDITIS
celiprolol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
celecoxib	KEGG_ARACHIDONIC_ACID_METABOLISM
celecoxib	KEGG_VEGF_SIGNALING_PATHWAY
celecoxib	KEGG_LEISHMANIA_INFECTION
celecoxib	KEGG_PATHWAYS_IN_CANCER
celecoxib	KEGG_SMALL_CELL_LUNG_CANCER
celecoxib	KEGG_NITROGEN_METABOLISM
carbimazole	KEGG_TYROSINE_METABOLISM
carbimazole	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
carbimazole	KEGG_JAK_STAT_SIGNALING_PATHWAY
carbimazole	KEGG_HEMATOPOIETIC_CELL_LINEAGE
carbimazole	KEGG_AUTOIMMUNE_THYROID_DISEASE
captopril	KEGG_ARACHIDONIC_ACID_METABOLISM
capecitabine	KEGG_PYRIMIDINE_METABOLISM
capecitabine	KEGG_ONE_CARBON_POOL_BY_FOLATE
caffeine	KEGG_INOSITOL_PHOSPHATE_METABOLISM
caffeine	KEGG_ERBB_SIGNALING_PATHWAY
caffeine	KEGG_CHEMOKINE_SIGNALING_PATHWAY
caffeine	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
caffeine	KEGG_MTOR_SIGNALING_PATHWAY
caffeine	KEGG_APOPTOSIS
caffeine	KEGG_VEGF_SIGNALING_PATHWAY
caffeine	KEGG_FOCAL_ADHESION
caffeine	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_JAK_STAT_SIGNALING_PATHWAY
caffeine	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
caffeine	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
caffeine	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
caffeine	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
caffeine	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
caffeine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
caffeine	KEGG_INSULIN_SIGNALING_PATHWAY
caffeine	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
caffeine	KEGG_TYPE_II_DIABETES_MELLITUS
caffeine	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
caffeine	KEGG_PATHWAYS_IN_CANCER
caffeine	KEGG_COLORECTAL_CANCER
caffeine	KEGG_RENAL_CELL_CARCINOMA
caffeine	KEGG_PANCREATIC_CANCER
caffeine	KEGG_ENDOMETRIAL_CANCER
caffeine	KEGG_GLIOMA
caffeine	KEGG_PROSTATE_CANCER
caffeine	KEGG_MELANOMA
caffeine	KEGG_CHRONIC_MYELOID_LEUKEMIA
caffeine	KEGG_ACUTE_MYELOID_LEUKEMIA
caffeine	KEGG_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_NON_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_INOSITOL_PHOSPHATE_METABOLISM
caffeine	KEGG_ERBB_SIGNALING_PATHWAY
caffeine	KEGG_CHEMOKINE_SIGNALING_PATHWAY
caffeine	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
caffeine	KEGG_MTOR_SIGNALING_PATHWAY
caffeine	KEGG_APOPTOSIS
caffeine	KEGG_VEGF_SIGNALING_PATHWAY
caffeine	KEGG_FOCAL_ADHESION
caffeine	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_JAK_STAT_SIGNALING_PATHWAY
caffeine	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
caffeine	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
caffeine	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
caffeine	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
caffeine	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
caffeine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
caffeine	KEGG_INSULIN_SIGNALING_PATHWAY
caffeine	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
caffeine	KEGG_TYPE_II_DIABETES_MELLITUS
caffeine	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
caffeine	KEGG_PATHWAYS_IN_CANCER
caffeine	KEGG_COLORECTAL_CANCER
caffeine	KEGG_RENAL_CELL_CARCINOMA
caffeine	KEGG_PANCREATIC_CANCER
caffeine	KEGG_ENDOMETRIAL_CANCER
caffeine	KEGG_GLIOMA
caffeine	KEGG_PROSTATE_CANCER
caffeine	KEGG_MELANOMA
caffeine	KEGG_CHRONIC_MYELOID_LEUKEMIA
caffeine	KEGG_ACUTE_MYELOID_LEUKEMIA
caffeine	KEGG_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_NON_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_INOSITOL_PHOSPHATE_METABOLISM
caffeine	KEGG_ERBB_SIGNALING_PATHWAY
caffeine	KEGG_CHEMOKINE_SIGNALING_PATHWAY
caffeine	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM
caffeine	KEGG_MTOR_SIGNALING_PATHWAY
caffeine	KEGG_APOPTOSIS
caffeine	KEGG_VEGF_SIGNALING_PATHWAY
caffeine	KEGG_FOCAL_ADHESION
caffeine	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_JAK_STAT_SIGNALING_PATHWAY
caffeine	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
caffeine	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
caffeine	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
caffeine	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
caffeine	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
caffeine	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
caffeine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
caffeine	KEGG_INSULIN_SIGNALING_PATHWAY
caffeine	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION
caffeine	KEGG_TYPE_II_DIABETES_MELLITUS
caffeine	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
caffeine	KEGG_PATHWAYS_IN_CANCER
caffeine	KEGG_COLORECTAL_CANCER
caffeine	KEGG_RENAL_CELL_CARCINOMA
caffeine	KEGG_PANCREATIC_CANCER
caffeine	KEGG_ENDOMETRIAL_CANCER
caffeine	KEGG_GLIOMA
caffeine	KEGG_PROSTATE_CANCER
caffeine	KEGG_MELANOMA
caffeine	KEGG_CHRONIC_MYELOID_LEUKEMIA
caffeine	KEGG_ACUTE_MYELOID_LEUKEMIA
caffeine	KEGG_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_NON_SMALL_CELL_LUNG_CANCER
caffeine	KEGG_PURINE_METABOLISM
caffeine	KEGG_PURINE_METABOLISM
caffeine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
caffeine	KEGG_CALCIUM_SIGNALING_PATHWAY
caffeine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
caffeine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
caffeine	KEGG_CALCIUM_SIGNALING_PATHWAY
caffeine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
caffeine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
caffeine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_GAP_JUNCTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_GAP_JUNCTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_GAP_JUNCTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
cabergoline	KEGG_CALCIUM_SIGNALING_PATHWAY
cabergoline	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
cabergoline	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
buspirone	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bupropion	KEGG_PARKINSONS_DISEASE
bumetanide	KEGG_VIBRIO_CHOLERAE_INFECTION
budesonide	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_GAP_JUNCTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_GAP_JUNCTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_GAP_JUNCTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
bromocriptine	KEGG_CALCIUM_SIGNALING_PATHWAY
bromocriptine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bromocriptine	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_NITROGEN_METABOLISM
brinzolamide	KEGG_NITROGEN_METABOLISM
brimonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
brimonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
brimonidine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bortezomib	KEGG_PROTEASOME
bimatoprost	KEGG_CALCIUM_SIGNALING_PATHWAY
bimatoprost	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bimatoprost	KEGG_CALCIUM_SIGNALING_PATHWAY
bimatoprost	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bimatoprost	KEGG_CALCIUM_SIGNALING_PATHWAY
bimatoprost	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bimatoprost	KEGG_ARACHIDONIC_ACID_METABOLISM
bimatoprost	KEGG_STEROID_HORMONE_BIOSYNTHESIS
bimatoprost	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
bicalutamide	KEGG_OOCYTE_MEIOSIS
bicalutamide	KEGG_PATHWAYS_IN_CANCER
bicalutamide	KEGG_PROSTATE_CANCER
bethanechol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bethanechol	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
bethanechol	KEGG_CALCIUM_SIGNALING_PATHWAY
bethanechol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bethanechol	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
bethanechol	KEGG_CALCIUM_SIGNALING_PATHWAY
bethanechol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bethanechol	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
bethanechol	KEGG_CALCIUM_SIGNALING_PATHWAY
bethanechol	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
bethanechol	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
balsalazide	KEGG_ARACHIDONIC_ACID_METABOLISM
balsalazide	KEGG_VEGF_SIGNALING_PATHWAY
balsalazide	KEGG_LEISHMANIA_INFECTION
balsalazide	KEGG_PATHWAYS_IN_CANCER
balsalazide	KEGG_SMALL_CELL_LUNG_CANCER
balsalazide	KEGG_ARACHIDONIC_ACID_METABOLISM
balsalazide	KEGG_ARACHIDONIC_ACID_METABOLISM
baclofen	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
baclofen	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
azithromycin	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
azathioprine	KEGG_PURINE_METABOLISM
azathioprine	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
azathioprine	KEGG_PURINE_METABOLISM
azathioprine	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
azathioprine	KEGG_PURINE_METABOLISM
azathioprine	KEGG_DRUG_METABOLISM_OTHER_ENZYMES
auranofin	KEGG_MAPK_SIGNALING_PATHWAY
auranofin	KEGG_CHEMOKINE_SIGNALING_PATHWAY
auranofin	KEGG_APOPTOSIS
auranofin	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
auranofin	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
auranofin	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY
auranofin	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
auranofin	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY
auranofin	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
auranofin	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
auranofin	KEGG_INSULIN_SIGNALING_PATHWAY
auranofin	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
auranofin	KEGG_TYPE_II_DIABETES_MELLITUS
auranofin	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
auranofin	KEGG_PATHWAYS_IN_CANCER
auranofin	KEGG_PANCREATIC_CANCER
auranofin	KEGG_PROSTATE_CANCER
auranofin	KEGG_CHRONIC_MYELOID_LEUKEMIA
auranofin	KEGG_ACUTE_MYELOID_LEUKEMIA
auranofin	KEGG_SMALL_CELL_LUNG_CANCER
atropine	KEGG_CALCIUM_SIGNALING_PATHWAY
atropine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atropine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
atropine	KEGG_CALCIUM_SIGNALING_PATHWAY
atropine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atropine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
atropine	KEGG_CALCIUM_SIGNALING_PATHWAY
atropine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atropine	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
atorvastatin	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
atomoxetine	KEGG_PARKINSONS_DISEASE
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_LONG_TERM_POTENTIATION
atomoxetine	KEGG_ALZHEIMERS_DISEASE
atomoxetine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
atomoxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_LONG_TERM_POTENTIATION
atomoxetine	KEGG_ALZHEIMERS_DISEASE
atomoxetine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
atomoxetine	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_LONG_TERM_POTENTIATION
atomoxetine	KEGG_ALZHEIMERS_DISEASE
atomoxetine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
atomoxetine	KEGG_HUNTINGTONS_DISEASE
atomoxetine	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
atomoxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_LONG_TERM_POTENTIATION
atomoxetine	KEGG_ALZHEIMERS_DISEASE
atomoxetine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
atomoxetine	KEGG_CALCIUM_SIGNALING_PATHWAY
atomoxetine	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
atomoxetine	KEGG_LONG_TERM_POTENTIATION
atomoxetine	KEGG_ALZHEIMERS_DISEASE
atomoxetine	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
atomoxetine	KEGG_HUNTINGTONS_DISEASE
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
aripiprazole	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
aripiprazole	KEGG_CALCIUM_SIGNALING_PATHWAY
